params,PutOnPlateInScene25Carrot-v1-test,PutOnPlateInScene25Carrot-v1-train,PutOnPlateInScene25EEPose-v1-test,PutOnPlateInScene25Instruct-v1-test,PutOnPlateInScene25MultiCarrot-v1-test,PutOnPlateInScene25MultiCarrot-v1-train,PutOnPlateInScene25MultiPlate-v1-test,PutOnPlateInScene25MultiPlate-v1-train,PutOnPlateInScene25Plate-v1-test,PutOnPlateInScene25Position-v1-test,PutOnPlateInScene25PositionChangeTo-v1-test,PutOnPlateInScene25VisionImage-v1-test,PutOnPlateInScene25VisionTexture03-v1-test,PutOnPlateInScene25VisionTexture05-v1-test,PutOnPlateInScene25VisionWhole03-v1-test,PutOnPlateInScene25VisionWhole05-v1-test,avg_success_train,avg_success_test,avg_success_all
ppo;clip_high;para1=0.329;para2=0.6;para3=0+steps_0199,0.71875,0.859375,0.6822916666666666,0.7708333333333334,0.5625,0.6979166666666666,0.5052083333333334,0.75,0.6927083333333334,0.6510416666666666,0.6666666666666666,0.8072916666666666,0.765625,0.609375,0.7604166666666666,0.5833333333333334,0.7690972222222222,0.6750801282051283,0.6927083333333334
ppo;clip_high;para1=0.329;para2=0.6;para3=0+steps_0249,0.6927083333333334,0.875,0.71875,0.8333333333333334,0.515625,0.7604166666666666,0.5364583333333334,0.734375,0.65625,0.6822916666666666,0.7083333333333334,0.8333333333333334,0.765625,0.578125,0.7552083333333334,0.578125,0.7899305555555555,0.6810897435897435,0.7014973958333334
ppo;dual_clip;para1=0.2;para2=10.0;para3=0+steps_0199,0.0,0.0078125,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0078125,0.0078125,0.0,0.0,0.0,0.013020833333333334,0.001201923076923077,0.00341796875
ppo;dual_clip;para1=0.2;para2=10.0;para3=0+steps_0249,0.0,0.0,0.0,0.0,0.010416666666666666,0.0,0.005208333333333333,0.005208333333333333,0.026041666666666668,0.0,0.005208333333333333,0.0,0.010416666666666666,0.005208333333333333,0.0,0.0,0.001736111111111111,0.004807692307692308,0.004231770833333333
ppo;dual_clip;para1=0.2;para2=20.0;para3=0+steps_0199,0.0078125,0.0,0.0,0.03125,0.0,0.0,0.015625,0.0,0.0,0.015625,0.0,0.0,0.0,0.0,0.0,0.0078125,0.0,0.006009615384615385,0.0048828125
ppo;dual_clip;para1=0.2;para2=20.0;para3=0+steps_0249,0.005208333333333333,0.010416666666666666,0.0,0.0,0.0,0.0,0.015625,0.0,0.0,0.0,0.010416666666666666,0.0,0.0,0.010416666666666666,0.0,0.005208333333333333,0.003472222222222222,0.003605769230769231,0.0035807291666666665
ppo;dynamic_clip;para1=0.2;para2=0.25;para3=3.0+steps_0199,0.7265625,0.8203125,0.578125,0.8125,0.453125,0.65625,0.40625,0.6875,0.5234375,0.6875,0.609375,0.828125,0.7109375,0.59375,0.7734375,0.546875,0.7213541666666666,0.6346153846153846,0.65087890625
ppo;dynamic_clip;para1=0.2;para2=0.25;para3=3.0+steps_0249,0.65625,0.7916666666666666,0.7239583333333334,0.6979166666666666,0.4583333333333333,0.6458333333333334,0.4583333333333333,0.6354166666666666,0.640625,0.6614583333333334,0.7083333333333334,0.8020833333333334,0.7552083333333334,0.6197916666666666,0.71875,0.546875,0.6909722222222222,0.6498397435897435,0.6575520833333333
ppo;dynamic_clip;para1=0.2;para2=0.28;para3=3.0+steps_0199,0.5260416666666666,0.6614583333333334,0.640625,0.5729166666666666,0.3541666666666667,0.59375,0.3385416666666667,0.4791666666666667,0.359375,0.546875,0.5572916666666666,0.703125,0.6510416666666666,0.4583333333333333,0.6458333333333334,0.5,0.5781250000000001,0.5272435897435896,0.5367838541666666
ppo;dynamic_clip;para1=0.2;para2=0.28;para3=3.0+steps_0249,0.6197916666666666,0.8125,0.7083333333333334,0.7135416666666666,0.4791666666666667,0.6822916666666666,0.4375,0.6145833333333334,0.453125,0.6614583333333334,0.6822916666666666,0.7916666666666666,0.7083333333333334,0.5677083333333334,0.7083333333333334,0.53125,0.703125,0.6201923076923077,0.6357421875000001
ppo;dynamic_clip;para1=0.2;para2=0.3;para3=3.0+steps_0199,0.6015625,0.7578125,0.609375,0.7109375,0.390625,0.6640625,0.40625,0.703125,0.640625,0.6875,0.71875,0.765625,0.6953125,0.5078125,0.6640625,0.5234375,0.7083333333333334,0.609375,0.6279296875
ppo;dynamic_clip;para1=0.2;para2=0.3;para3=3.0+steps_0249,0.6510416666666666,0.7916666666666666,0.71875,0.78125,0.53125,0.6770833333333334,0.4635416666666667,0.6770833333333334,0.6614583333333334,0.703125,0.6979166666666666,0.8645833333333334,0.6875,0.59375,0.7239583333333334,0.59375,0.7152777777777778,0.6670673076923077,0.6761067708333334
ppo;dynamic_clip;para1=0.2;para2=0.35;para3=3.0+steps_0199,0.6796875,0.8046875,0.71875,0.6015625,0.421875,0.65625,0.4375,0.703125,0.4765625,0.75,0.609375,0.7734375,0.625,0.4296875,0.6484375,0.5,0.7213541666666666,0.5901442307692307,0.61474609375
ppo;dynamic_clip;para1=0.2;para2=0.35;para3=3.0+steps_0249,0.7239583333333334,0.8020833333333334,0.7708333333333334,0.7239583333333334,0.609375,0.671875,0.46875,0.65625,0.6354166666666666,0.7552083333333334,0.6666666666666666,0.8229166666666666,0.7552083333333334,0.6354166666666666,0.734375,0.6145833333333334,0.7100694444444445,0.685897435897436,0.6904296875000001
ppo;soft_gated;para1=0.5;para2=0.5;para3=0+steps_0199,0.578125,0.7578125,0.59375,0.5625,0.46875,0.546875,0.359375,0.6875,0.4140625,0.5625,0.546875,0.6640625,0.6015625,0.5234375,0.625,0.4453125,0.6640625,0.5342548076923077,0.55859375
ppo;soft_gated;para1=0.5;para2=0.5;para3=0+steps_0249,0.5625,0.765625,0.6614583333333334,0.7083333333333334,0.3645833333333333,0.6354166666666666,0.3489583333333333,0.65625,0.4427083333333333,0.6354166666666666,0.671875,0.765625,0.6197916666666666,0.5,0.7083333333333334,0.5,0.6857638888888888,0.5761217948717949,0.5966796875000001
ppo;soft_gated;para1=1.0;para2=1.0;para3=0+steps_0199,0.0,0.0,0.015625,0.015625,0.015625,0.0,0.0,0.0,0.0234375,0.0,0.0,0.0,0.0,0.0,0.0,0.015625,0.0,0.006610576923076923,0.00537109375
ppo;soft_gated;para1=1.0;para2=1.0;para3=0+steps_0249,0.0,0.010416666666666666,0.005208333333333333,0.0,0.005208333333333333,0.005208333333333333,0.015625,0.005208333333333333,0.0,0.005208333333333333,0.0,0.0,0.0,0.010416666666666666,0.0,0.0,0.006944444444444444,0.003205128205128205,0.00390625
